"x"
"MTHFD1L" 6.30033415456628e-08
"MBTPS2" 0.969585584877109
"MVK" 0.112265883046507
"RBMY1E" 0.000376338737056005
"NCL" 3.00976578161104e-05
"PSMD10" 1
"MOBP" 1
"LOC150786" 0.259315173308848
"HRH1" 1
"HCG18" 0.0021235695581432
"C5orf30" 0.0121331332462578
"SPANXA1" 1
"RASGRP3" 5.78335183786724e-10
"NUDT16L1" 0.00703841815006286
"C16orf11" NA
"LOC284837" 1
"PRKRIP1" 5.072815456243e-08
"CCDC75" 1.08348203599569e-06
"LOC285972" 1
"FBXO47" 0.000232153768229701
"MED21" 7.9101793517367e-07
"KIAA1239" 1.1603614835304e-08
"SYT11" 5.35304127932644e-07
"NTSR2" 1
"BTBD18" 1
"CXorf59" 1
"SPTBN2" 1
"LRMP" 4.27985817784003e-10
"BHLHE40" 2.21542511929492e-09
"KLHL31" 1
"RNF111" 1.96103029090679e-08
"C17orf98" 1
"C11orf92" 1
"KIAA0895" 4.9940698826291e-05
"P2RY10" 1
"NME5" 0.00663957197620231
"DDX21" 7.57418005052585e-06
"LRSAM1" 1
"HDAC11" 0.00372324580732761
"VMO1" 5.10368371077606e-05
"MTO1" 0.00721067614282048
"ADAR" 1.24556026876694e-08
"P2RX1" 2.30793602562972e-05
"HBM" 1
"EN2" 1
"MIR2276" 1
"TM9SF2" 0.101156666282294
"INHBE" 1
"TCTE3" 1
"TOX2" 2.87671496824381e-11
"HBB" 1
"MED15" 0.321856473364761
"CASR" NA
"MTPN" 0.109628741263091
"UNC50" 0.00173139023912197
"C21orf33" 1.54245662896772e-06
"IRF2" 1
"PGR" 1
"SRPX" 1
"BRE" 0.001336910550547
"FGF10" NA
"SDC3" 0.000408034234630994
"TMEM218" 0.0177194896790275
"SOX6" 1
"RPUSD2" 1
"MAPK11" 1
"TBC1D22A" 1
"FAM123A" 1
"ZNF204P" 1
"COL4A6" NA
"TOMM70A" 1
"MIR22" 1
"NAB1" 1
"C4orf49" 1
"TSPAN18" 0.0656267681858044
"NCRNA00275" 0.247414627222123
"MED31" 4.6147251990674e-08
"MAFIP" 0.0200833858645601
"ZNF532" 0.0127430777992074
"PLG" 1
"FLJ45244" 1
"CAPSL" NA
"ASB14" 1
"CA8" 1
"FBLN7" 4.46312606440972e-10
"SLFN11" 1
"POLR2J3" 0.187641076509133
"PAR-SN" 1
"NOL7" 8.42354159432482e-07
"BRMS1L" 0.000298414261001155
"PANK2" 1
"ICAM3" 1
"TAF8" 6.05487634873323e-05
"MIR3173" NA
"RNF139" 1
"ZNF594" 1
"ADAM8" 1.33263353824681e-05
"SFTPC" 1
"MAN2B2" 1
"RGS12" 1
"EIF1AY" 0.00027744222015675
"LRRIQ1" 0.000289760014029122
"CCDC21" 8.00734535710893e-07
"PRRG3" 1
"SAA4" 1
"RPL23P8" 1.45803285812712e-08
"RAPGEF5" 1
